workerid	byWords	condition	item	response	sentence	slide_number
16	[]	filler	filler	73	Most computers that the senior citizens are capable of using correctly have uses outdated technology.	11
16	[]	filler	filler	73	The horses that no jockey wanted to ride were sold to nearby farms and rented out to trainers.	12
16	[]	0	1	73	The story that no actors were hurt in the dangerous stunt has ever been proven to be bogus.	13
16	[]	filler	filler	69	The flowers that no customer wanted to buy were donated to the nearby funeral home.	14
16	[]	0	2	73	The admission that no accountant saw a rise in the quarterly profits has ever been claimed.	15
16	[]	filler	filler	69	No geologist's premonition that evacuations would be necessary to avoid the volcano's lava flow was relayed to the island town.	16
16	[]	filler	filler	73	The boat that have took all of the international tourists out for the fishing expedition have new life jackets aboard.	18
16	[]	filler	filler	69	The senator's opinion that no farm subsidies could stimulate the economy was strongly disputed in the debate.	19
16	[]	0	11	73	The presumption that no comments caused any bitterness toward the media has ever been substantiated.	20
16	[]	filler	filler	69	The psychologist's opinion that no individual could succeed without a college education was mentioned in the university brochure.	21
16	[]	filler	filler	69	No environmentalist's conjecture that the local wildlife would be affected by the oil spill was discussed with the Coast Guard.	22
16	[]	filler	filler	69	The secretary's unsettlingly premonition that no raises would be given this year was mentioned to his coworkers during the lunch break.	24
16	[]	2	3	69	No declaration that the employee was kind to the rude customers has ever been reported to the manager.	25
16	[]	filler	filler	69	No geologist's premonition that evacuations would be necessary to avoid the volcano's lava flow was relayed to the island town.	26
16	[]	filler	filler	73	The programmer that work for the largest computer server corporation have could many experience in customer service	27
16	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	29
16	[]	filler	filler	69	The secretary's intuition that no emails would reach the employees during the system upgrade was revealed in his weekly meeting with the boss.	30
16	[]	0	19	73	The undefined that no teacher sparked any inspiration in the students has ever concerned the parents.	31
16	[]	filler	filler	73	The rainforests that were the subject of much debate has been unders federal protection.	32
16	[]	2	14	69	No assertion that the student succeeded in the math class has ever been taken seriously by the principal.	33
16	[]	filler	filler	69	The exhibits that no tourist visited during summer vacation were advertised very poorly.	34
16	[]	filler	filler	69	The statistician's conclusion that no fish stocks in the U.S. would be overfished until 2012 was welcome in the small port town.	35
16	[]	2	10	73	No revelation that the critics recommended the best-selling novel has ever been proven.	36
16	[]	filler	filler	73	The electrician's estimation that no building on the block would need to be rewired was made clear to her boss.	37
16	[]	filler	filler	69	The rocky roads that no regular sedan could handle were quite easy to drive on in a large truck.	38
16	[]	filler	filler	69	The programmer's opinion that no software would sell without attractive packaging was taken seriously by the retailers.	39
16	[]	filler	filler	73	The soccer players that could won the tournament were very upset with their coach.	40
16	[]	filler	filler	73	The flight attendant that were aboard the intercontinental flight had no time to sleep before landing.	42
16	[]	0	4	69	The disclosure that no teacher punished the students for cheating has ever been proven true	43
16	[]	filler	filler	73	The companies that needs young business often advertise in the magazines that many men enjoys reading.	44
16	[]	filler	filler	69	The pilot's estimation that there would be no turbulence during the flight was communicated to her passengers.	45
16	[]	0	16	73	The inkling that no diplomats supported the war has ever turned out to be false.	46
16	[]	filler	filler	73	The nuclear physicists that were hired to work on the reactor are allowed to knows details about the plant's projects	47
16	[]	filler	filler	69	The courses that no college student wanted to attend were often taught by inexperienced teaching assistants.	48
16	[]	2	9	69	No information that the customers expressed any optimism for a full refund has ever been reported in the newspaper.	49
16	[]	filler	filler	69	No blogger's hunch that a main character from the hit show would die next season was given much consideration by the show's producers.	50
16	[]	filler	filler	69	The secret documents that no spy could find were hidden in an underground vault.	52
16	[]	filler	filler	69	The accountant's speculation that no tax cuts would be made in the near future was quite troubling for many small businesses.	53
16	[]	filler	filler	69	The nurse's hunch that no abnormalities would be found in the brain scan was debated by his supervisor.	54
16	[]	filler	filler	73	The books that the elementary school board approved for class were ever banned from reading lists nationwide.	55
16	[]	0	15	73	The assumption that no medic rescued the victim has never caused outrage.	56
16	[]	filler	filler	73	The actors that plays in recent major films are paid millions of dollars for his talent.	57
16	[]	filler	filler	69	The mayor's argument that no local residents would experience noise from the airport was discussed in a city council meeting.	58
16	[]	filler	filler	73	Most parks that the forest rangers have patrolled vigilantly during the summer has had forest fires.	59
16	[]	filler	filler	69	The sailor's judgment that no ship would reach land before the storm was mentioned in the log that she kept daily.	60
16	[]	filler	filler	69	The lectures that no students wanted to attend were often taught by very boring professors.	63
16	[]	filler	filler	73	Most poets that are considered to be extremely famous has written  poems about current events. 	64
16	[]	2	0	69	No report that the lawyers received criticism for a bad trial has ever been disputed. 	65
16	[]	filler	filler	73	The firefighter's hunch that no nearby buildings would be safe from the massive fire was communicated to her chief.	66
16	[]	2	6	69	No remark that the ambassadors consulted the diplomats has ever been acknowledged.	67
16	[]	filler	filler	69	The items that no family member needed were sold at the neighborhood yard sale.	68
16	[]	2	5	69	No confirmation that the professors wanted any negativity in a class debate has ever been claimed.	69
16	[]	filler	filler	69	The beautician's statement that no other salon in town would give a better deal was quite reassuring for his clients.	70
16	[]	filler	filler	69	The minivans that no families wanted to purchase were redesigned to be more affordable and attractive.	71
16	[]	filler	filler	69	The apartments that no family wanted to inhabit are rumored to be haunted by a mean ghost.	72
16	[]	0	13	73	The realization that no detergent caused damage to the delicate clothing has ever been debunked.	73
16	[]	filler	filler	69	No historian's conjecture that a consensus would emerge on how to ration food fairly was supported by historical data.	74
16	[]	filler	filler	69	The computer files that no employee could access were corrupted beyond recovery and had to be deleted.	75
16	[]	2	18	73	No fact that the coach drafted the player has ever made him nervous.	76
16	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	77
17	[]	filler	filler	69	This is a simple sentence to get you started.	5
17	[]	filler	filler	69	The next sentence will start the experiment.	7
17	[]	0	14	69	The assertion that no accountant saw a rise in the quarterly profits has ever been claimed.	9
17	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	10
17	[]	0	11	69	The presumption that no librarians helped the students has ever made the rounds.	11
17	[]	filler	filler	69	The secret documents that no spy could find were hidden in an underground vault.	12
17	[]	filler	filler	73	The rainforests that were the subject of much debate has been unders federal protection.	13
17	[]	2	10	None	No revelation that the actors were hurt in the dangerous stunt has ever been proven to be bogus.	15
17	[]	filler	filler	69	The courses that no college student wanted to attend were often taught by inexperienced teaching assistants.	16
17	[]	filler	filler	69	The minivans that no families wanted to purchase were redesigned to be more affordable and attractive.	17
17	[]	0	18	69	The fact that no student succeeded in the math class has ever been taken seriously by the principal.	18
17	[]	filler	filler	69	The items that no family member needed were sold at the neighborhood yard sale.	19
17	[]	filler	filler	69	No environmentalist's conjecture that the local wildlife would be affected by the oil spill was discussed with the Coast Guard.	20
17	[]	0	13	69	The realization that no lawyers received criticism for a bad trial has ever been disputed. 	21
17	[]	filler	filler	73	No farmer's admission that food additives are necessary to preserve freshness was confirmed by the Food Safety Administration.	22
17	[]	filler	filler	73	No blogger's hunch that a main character from the hit show would die next season was given much consideration by the show's producers.	25
17	[]	filler	filler	69	The programmer's opinion that no software would sell without attractive packaging was taken seriously by the retailers.	26
17	[]	filler	filler	69	The mayor's argument that no local residents would experience noise from the airport was discussed in a city council meeting.	28
17	[]	0	4	69	The disclosure that no critics recommended the best-selling novel has ever been proven.	29
17	[]	filler	filler	73	Most computers that the senior citizens are capable of using correctly have uses outdated technology.	30
17	[]	filler	filler	69	The secretary's intuition that no emails would reach the employees during the system upgrade was revealed in his weekly meeting with the boss.	33
17	[]	filler	filler	69	The apartments that no family wanted to inhabit are rumored to be haunted by a mean ghost.	34
17	[]	2	0	69	No report that the politician was trusted by the rural communities has ever caused concern.	35
17	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	36
17	[]	2	7	69	No news that the diplomats supported the war has ever turned out to be false.	37
17	[]	filler	filler	69	The exhibits that no tourist visited during summer vacation were advertised very poorly.	38
17	[]	filler	filler	73	The programmer that work for the largest computer server corporation have could many experience in customer service	39
17	[]	filler	filler	69	The beautician's statement that no other salon in town would give a better deal was quite reassuring for his clients.	40
17	[]	0	2	73	The admission that no medic rescued the victim has never caused outrage.	41
17	[]	filler	filler	69	The computer files that no employee could access were corrupted beyond recovery and had to be deleted.	42
17	[]	filler	filler	69	The nurse's hunch that no abnormalities would be found in the brain scan was debated by his supervisor.	44
17	[]	filler	filler	73	The actors that plays in recent major films are paid millions of dollars for his talent.	46
17	[]	filler	filler	73	The flight attendant that were aboard the intercontinental flight had no time to sleep before landing.	47
17	[]	filler	filler	73	The accountant's speculation that no tax cuts would be made in the near future was quite troubling for many small businesses.	48
17	[]	filler	filler	69	The firefighter's hunch that no nearby buildings would be safe from the massive fire was communicated to her chief.	49
17	[]	2	5	69	No confirmation that the teacher sparked any inspiration in the students has ever concerned the parents.	50
17	[]	filler	filler	69	The psychologist's opinion that no individual could succeed without a college education was mentioned in the university brochure.	51
17	[]	filler	filler	73	The nuclear physicists that were hired to work on the reactor are allowed to knows details about the plant's projects	53
17	[]	filler	filler	73	The companies that needs young business often advertise in the magazines that many men enjoys reading.	54
17	[]	filler	filler	73	No geologist's premonition that evacuations would be necessary to avoid the volcano's lava flow was relayed to the island town.	55
17	[]	2	3	69	No declaration that the employee was kind to the rude customers has ever been reported to the manager.	56
17	[]	filler	filler	69	No historian's conjecture that a consensus would emerge on how to ration food fairly was supported by historical data.	57
17	[]	filler	filler	69	The astronomer's contention that no telescope would have enough power to capture the distant galaxy was debated at the national space conference.	58
17	[]	filler	filler	73	Most poets that are considered to be extremely famous has written  poems about current events. 	59
17	[]	filler	filler	73	The papers that the students wants to write for the introductory course have no errors at all.	60
17	[]	filler	filler	69	The senator's opinion that no farm subsidies could stimulate the economy was strongly disputed in the debate.	61
17	[]	filler	filler	69	No geologist's premonition that evacuations would be necessary to avoid the volcano's lava flow was relayed to the island town.	63
17	[]	2	19	73	No undefined that the ambassadors consulted the diplomats has ever been acknowledged.	64
17	[]	filler	filler	69	The secretary's unsettlingly premonition that no raises would be given this year was mentioned to his coworkers during the lunch break.	66
17	[]	filler	filler	69	The rocky roads that no regular sedan could handle were quite easy to drive on in a large truck.	67
17	[]	2	12	69	No assurance that the detergent caused damage to the delicate clothing has ever been debunked.	68
17	[]	filler	filler	69	The statistician's conclusion that no fish stocks in the U.S. would be overfished until 2012 was welcome in the small port town.	69
17	[]	filler	filler	69	The flowers that no customer wanted to buy were donated to the nearby funeral home.	70
17	[]	filler	filler	73	The soccer players that could won the tournament were very upset with their coach.	71
17	[]	filler	filler	69	The lectures that no students wanted to attend were often taught by very boring professors.	73
17	[]	2	9	73	No information that the customers expressed any optimism for a full refund has ever been reported in the newspaper.	74
17	[]	filler	filler	73	The books that the elementary school board approved for class were ever banned from reading lists nationwide.	75
17	[]	filler	filler	73	The students that has good grades often feel that they should had get into a good school.	76
17	[]	0	6	73	The remark that no teacher punished the students for cheating has ever been proven true	77
18	[]	filler	filler	69	This is a simple sentence to get you started.	5
18	[]	filler	filler	69	Remember to keep your fingers on the e and i keys and provide an answer quickly.	6
18	[]	filler	filler	69	The next sentence will start the experiment.	7
18	[]	filler	filler	69	The beautician's statement that no other salon in town would give a better deal was quite reassuring for his clients.	9
18	[]	filler	filler	69	The secretary's intuition that no emails would reach the employees during the system upgrade was revealed in his weekly meeting with the boss.	10
18	[]	filler	filler	69	No farmer's admission that food additives are necessary to preserve freshness was confirmed by the Food Safety Administration.	11
18	[]	filler	filler	69	The electrician's estimation that no building on the block would need to be rewired was made clear to her boss.	13
18	[]	2	0	73	No report that the professors wanted any negativity in a class debate has ever been claimed.	14
18	[]	filler	filler	69	The flight attendant that were aboard the intercontinental flight had no time to sleep before landing.	15
18	[]	filler	filler	69	The accountant's speculation that no tax cuts would be made in the near future was quite troubling for many small businesses.	16
18	[]	filler	filler	69	The minivans that no families wanted to purchase were redesigned to be more affordable and attractive.	17
18	[]	2	19	73	No undefined that the detergent caused damage to the delicate clothing has ever been debunked.	18
18	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	19
18	[]	0	9	69	The information that no teacher sparked any inspiration in the students has ever concerned the parents.	20
18	[]	filler	filler	69	Most parks that the forest rangers have patrolled vigilantly during the summer has had forest fires.	21
18	[]	2	12	69	No assurance that the coach drafted the player has ever made him nervous.	22
18	[]	filler	filler	69	No geologist's premonition that evacuations would be necessary to avoid the volcano's lava flow was relayed to the island town.	23
18	[]	0	17	69	The belief that no employee was kind to the rude customers has ever been reported to the manager.	24
18	[]	filler	filler	69	The courses that no college student wanted to attend were often taught by inexperienced teaching assistants.	25
18	[]	0	13	69	The realization that no ambassadors consulted the diplomats has ever been acknowledged.	26
18	[]	filler	filler	73	The students that has good grades often feel that they should had get into a good school.	27
18	[]	filler	filler	69	The pilot's estimation that there would be no turbulence during the flight was communicated to her passengers.	28
18	[]	filler	filler	73	The papers that the students wants to write for the introductory course have no errors at all.	29
18	[]	2	5	69	No confirmation that the diplomats supported the war has ever turned out to be false.	30
18	[]	filler	filler	69	The sailor's judgment that no ship would reach land before the storm was mentioned in the log that she kept daily.	31
18	[]	0	11	69	The presumption that no actors were hurt in the dangerous stunt has ever been proven to be bogus.	32
18	[]	filler	filler	69	The mayor's argument that no local residents would experience noise from the airport was discussed in a city council meeting.	33
18	[]	0	1	69	The story that no accountant saw a rise in the quarterly profits has ever been claimed.	34
18	[]	filler	filler	73	The boat that have took all of the international tourists out for the fishing expedition have new life jackets aboard.	35
18	[]	filler	filler	73	No historian's conjecture that a consensus would emerge on how to ration food fairly was supported by historical data.	38
18	[]	filler	filler	69	The soccer players that could won the tournament were very upset with their coach.	39
18	[]	filler	filler	69	The professor's speculation that no practical counter-examples would turn up in the article was justified.	40
18	[]	filler	filler	69	The exhibits that no tourist visited during summer vacation were advertised very poorly.	41
18	[]	filler	filler	73	The companies that needs young business often advertise in the magazines that many men enjoys reading.	42
18	[]	filler	filler	69	The firefighter's hunch that no nearby buildings would be safe from the massive fire was communicated to her chief.	43
18	[]	filler	filler	73	The nuclear physicists that were hired to work on the reactor are allowed to knows details about the plant's projects	44
18	[]	0	18	69	The fact that no comments caused any bitterness toward the media has ever been substantiated.	45
18	[]	filler	filler	73	The programmer that work for the largest computer server corporation have could many experience in customer service	47
18	[]	filler	filler	69	The apartments that no family wanted to inhabit are rumored to be haunted by a mean ghost.	48
18	[]	0	2	69	The admission that no lawyers received criticism for a bad trial has ever been disputed. 	49
18	[]	2	3	69	No declaration that the student succeeded in the math class has ever been taken seriously by the principal.	51
18	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	52
18	[]	2	8	69	No allegation that the librarians helped the students has ever made the rounds.	53
18	[]	filler	filler	69	The astronomer's contention that no telescope would have enough power to capture the distant galaxy was debated at the national space conference.	54
18	[]	2	7	69	No news that the politician was trusted by the rural communities has ever caused concern.	55
18	[]	filler	filler	69	The senator's opinion that no farm subsidies could stimulate the economy was strongly disputed in the debate.	56
18	[]	filler	filler	73	The computer files that no employee could access were corrupted beyond recovery and had to be deleted.	57
18	[]	filler	filler	73	The rainforests that were the subject of much debate has been unders federal protection.	58
18	[]	filler	filler	69	The items that no family member needed were sold at the neighborhood yard sale.	59
18	[]	filler	filler	69	The psychologist's opinion that no individual could succeed without a college education was mentioned in the university brochure.	60
18	[]	filler	filler	69	The horses that no jockey wanted to ride were sold to nearby farms and rented out to trainers.	61
18	[]	filler	filler	69	The secretary's unsettlingly premonition that no raises would be given this year was mentioned to his coworkers during the lunch break.	62
18	[]	2	15	69	No assumption that the customers expressed any optimism for a full refund has ever been reported in the newspaper.	63
18	[]	filler	filler	69	Most poets that are considered to be extremely famous has written  poems about current events. 	64
18	[]	filler	filler	69	No blogger's hunch that a main character from the hit show would die next season was given much consideration by the show's producers.	65
18	[]	0	4	69	The disclosure that no teacher punished the students for cheating has ever been proven true	66
18	[]	filler	filler	73	Most computers that the senior citizens are capable of using correctly have uses outdated technology.	67
18	[]	filler	filler	69	No analyst's projection that an increased lending rate would stimulate the economy was communicated to the financial executives.	68
18	[]	filler	filler	73	The actors that plays in recent major films are paid millions of dollars for his talent.	69
18	[]	0	14	69	The assertion that no nurse showed patience in the operating room has ever been known outside the hospital.	70
18	[]	filler	filler	69	No geologist's premonition that evacuations would be necessary to avoid the volcano's lava flow was relayed to the island town.	71
18	[]	filler	filler	69	The nurse's hunch that no abnormalities would be found in the brain scan was debated by his supervisor.	72
18	[]	filler	filler	69	The lectures that no students wanted to attend were often taught by very boring professors.	73
18	[]	filler	filler	69	The books that the elementary school board approved for class were ever banned from reading lists nationwide.	74
18	[]	2	10	73	No revelation that the critics recommended the best-selling novel has ever been proven.	75
18	[]	filler	filler	69	The secret documents that no spy could find were hidden in an underground vault.	76
18	[]	filler	filler	69	The rocky roads that no regular sedan could handle were quite easy to drive on in a large truck.	77
19	[]	filler	filler	69	Remember to keep your fingers on the e and i keys and provide an answer quickly.	6
19	[]	filler	filler	69	The next sentence will start the experiment.	7
19	[]	filler	filler	73	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	8
19	[]	filler	filler	69	The exhibits that no tourist visited during summer vacation were advertised very poorly.	11
19	[]	filler	filler	69	No conservationist's admission that an energy shortage would be caused by the new drilling technique was questioned by the committee.	12
19	[]	filler	filler	73	The minivans that no families wanted to purchase were redesigned to be more affordable and attractive.	14
19	[]	0	13	69	The realization that no comments caused any bitterness toward the media has ever been substantiated.	15
19	[]	0	14	None	The assertion that no suspect was nervous in the court room has ever been reported.	17
19	[]	filler	filler	69	The programmer's opinion that no software would sell without attractive packaging was taken seriously by the retailers.	19
19	[]	2	4	73	No disclosure that the customers expressed any optimism for a full refund has ever been reported in the newspaper.	20
19	[]	filler	filler	69	The secret documents that no spy could find were hidden in an underground vault.	22
19	[]	2	18	None	No fact that the actors were hurt in the dangerous stunt has ever been proven to be bogus.	23
19	[]	filler	filler	73	The companies that needs young business often advertise in the magazines that many men enjoys reading.	25
19	[]	filler	filler	69	The soccer players that could won the tournament were very upset with their coach.	26
19	[]	0	9	73	The information that no accountant saw a rise in the quarterly profits has ever been claimed.	27
19	[]	filler	filler	69	The beautician's statement that no other salon in town would give a better deal was quite reassuring for his clients.	28
19	[]	2	0	69	No report that the librarians helped the students has ever made the rounds.	29
19	[]	filler	filler	69	The horses that no jockey wanted to ride were sold to nearby farms and rented out to trainers.	30
19	[]	filler	filler	69	No environmentalist's conjecture that the local wildlife would be affected by the oil spill was discussed with the Coast Guard.	31
19	[]	filler	filler	69	The nurse's hunch that no abnormalities would be found in the brain scan was debated by his supervisor.	32
19	[]	filler	filler	69	The statistician's conclusion that no fish stocks in the U.S. would be overfished until 2012 was welcome in the small port town.	33
19	[]	filler	filler	None	The flowers that no customer wanted to buy were donated to the nearby funeral home.	34
19	[]	filler	filler	69	The senator's opinion that no farm subsidies could stimulate the economy was strongly disputed in the debate.	36
19	[]	filler	filler	69	The accountant's speculation that no tax cuts would be made in the near future was quite troubling for many small businesses.	37
19	[]	filler	filler	None	Most poets that are considered to be extremely famous has written  poems about current events. 	38
19	[]	filler	filler	69	The sailor's judgment that no ship would reach land before the storm was mentioned in the log that she kept daily.	39
19	[]	filler	filler	69	The mayor's argument that no local residents would experience noise from the airport was discussed in a city council meeting.	40
19	[]	filler	filler	69	No farmer's admission that food additives are necessary to preserve freshness was confirmed by the Food Safety Administration.	41
19	[]	2	15	73	No assumption that the detergent caused damage to the delicate clothing has ever been debunked.	42
19	[]	filler	filler	73	The students that has good grades often feel that they should had get into a good school.	43
19	[]	filler	filler	69	The computer files that no employee could access were corrupted beyond recovery and had to be deleted.	44
19	[]	0	2	69	The admission that no professors wanted any negativity in a class debate has ever been claimed.	45
19	[]	filler	filler	69	No analyst's projection that an increased lending rate would stimulate the economy was communicated to the financial executives.	46
19	[]	filler	filler	69	No historian's conjecture that a consensus would emerge on how to ration food fairly was supported by historical data.	47
19	[]	filler	filler	69	The secretary's intuition that no emails would reach the employees during the system upgrade was revealed in his weekly meeting with the boss.	48
19	[]	filler	filler	69	The professor's speculation that no practical counter-examples would turn up in the article was justified.	49
19	[]	2	3	69	No declaration that the politician was trusted by the rural communities has ever caused concern.	50
19	[]	filler	filler	69	The pilot's estimation that there would be no turbulence during the flight was communicated to her passengers.	51
19	[]	filler	filler	69	The lectures that no students wanted to attend were often taught by very boring professors.	52
19	[]	filler	filler	73	Most parks that the forest rangers have patrolled vigilantly during the summer has had forest fires.	53
19	[]	filler	filler	73	The actors that plays in recent major films are paid millions of dollars for his talent.	55
19	[]	filler	filler	69	The courses that no college student wanted to attend were often taught by inexperienced teaching assistants.	56
19	[]	filler	filler	73	The books that the elementary school board approved for class were ever banned from reading lists nationwide.	57
19	[]	0	11	73	The presumption that no nurse showed patience in the operating room has ever been known outside the hospital.	58
19	[]	filler	filler	69	The rocky roads that no regular sedan could handle were quite easy to drive on in a large truck.	59
19	[]	2	7	73	No news that the medic rescued the victim has never caused outrage.	60
19	[]	filler	filler	69	The astronomer's contention that no telescope would have enough power to capture the distant galaxy was debated at the national space conference.	61
19	[]	2	12	73	No assurance that the critics recommended the best-selling novel has ever been proven.	62
19	[]	filler	filler	69	No blogger's hunch that a main character from the hit show would die next season was given much consideration by the show's producers.	63
19	[]	0	17	69	The belief that no employee was kind to the rude customers has ever been reported to the manager.	64
19	[]	filler	filler	73	The rainforests that were the subject of much debate has been unders federal protection.	65
19	[]	filler	filler	69	The secretary's unsettlingly premonition that no raises would be given this year was mentioned to his coworkers during the lunch break.	66
19	[]	2	10	69	No revelation that the ambassadors consulted the diplomats has ever been acknowledged.	67
19	[]	filler	filler	69	The electrician's estimation that no building on the block would need to be rewired was made clear to her boss.	68
19	[]	filler	filler	73	The papers that the students wants to write for the introductory course have no errors at all.	71
19	[]	0	19	73	The undefined that no teacher sparked any inspiration in the students has ever concerned the parents.	72
19	[]	filler	filler	69	The nuclear physicists that were hired to work on the reactor are allowed to knows details about the plant's projects	73
19	[]	0	1	69	The story that no teacher punished the students for cheating has ever been proven true	74
19	[]	filler	filler	73	The apartments that no family wanted to inhabit are rumored to be haunted by a mean ghost.	75
19	[]	filler	filler	73	The flight attendant that were aboard the intercontinental flight had no time to sleep before landing.	76
19	[]	2	16	69	No inkling that the diplomats supported the war has ever turned out to be false.	77
